discomName,zoneName,circleName,divisionName,substationName,feederName,feederVoltage,meterMake,meterSLNo,overAllMF,status
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD GOVERDHAN,ANYOUR_24307,INC-1,11,SECURE,UD017272,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD GOVERDHAN,GOVARDHAN_22283,INC-9,11,SECURE,123,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD GOVERDHAN,GOVARDHAN_22283,INC-3,11,SECURE,8057110,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD GOVERDHAN,GOVARDHAN_22283,INC-2,11,SECURE,16055941,6,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD GOVERDHAN,GOVARDHAN_22283,INC-1,11,SECURE,16049084,2,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD GOVERDHAN,SONKH_22741,INC-2,11,SECURE,UPP59568,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD GOVERDHAN,SONKH_22741,INC-1,11,SECURE,X0004294,2,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD GOVERDHAN,DATIYA_24447,INC-3,11,SECURE,X0288299,0.12,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD GOVERDHAN,DATIYA_24447,INC-2,11,SECURE,X0288229,0.12,InActive
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD GOVERDHAN,DATIYA_24447,INC-1,11,SECURE,17138764,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD GOVERDHAN,JAJAMPATTI_24536,INC-2,11,SECURE,UD017200,0.04,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD GOVERDHAN,JAJAMPATTI_24536,INC-1,11,SECURE,14418778,0.04,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD GOVERDHAN,SAHAR_24813,INC-1,11,SECURE,X0354900,1,Active
DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,LAXMI NAGAR_22454,INC-2,11,SECURE,UPO99739,0.12,Active
DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,LAXMI NAGAR_22454,INC-1,11,SECURE,16049109,1,Active
DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,NAGALA BHAMA_24690,INC-1,11,SECURE,X1575592,1,Active
DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,RAWAL_24798,INC-1,11,SECURE,XG439725,0.06,Active
DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,PANIGAON_24753,INC-2,11,SECURE,XG432897,1,Active
DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,PANIGAON_24753,INC-1,11,SECURE,UPB99736,0.08,Active
DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,NEEMGAON_24716,INC-2,11,SECURE,XC480380,0.06,Active
DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,NEEMGAON_24716,INC-1,11,SECURE,UPO99729,0.06,Active
DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,PACHAWAR_24735,INC-2,11,SECURE,XG432897,1,Active
DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,PACHAWAR_24735,INC-1,11,SECURE,X0232701,0.06,Active
DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,SONAI_24878,INC-2,11,SECURE,X1464810,0.03,Active
DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,SONAI_24878,INC-1,11,SECURE,X0232718,0.04,Active
DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,RAYA_22652,INC-1,11,SECURE,UPD99836,0.12,Active
DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,RAYA_22652,INC-2,11,SECURE,UPD99837,0.12,Active
DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,GOKUL_22279,INC-2,11,SECURE,X0232738,0.08,Active
DAKSHINANCHAL,MATHURA,EDC II MATHURA,EDD III MATHURA,GOKUL_22279,INC-1,11,SECURE,17138770,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,KOSI RURAL_24261,INC-2,11,SECURE,XG439868,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,KOSI RURAL_24261,INC-1,11,SECURE,XG439867,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,NAUGAON_24711,INC-1,11,L&T,14089434,2,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,CHHATA TAHSIL_24433,INC-1,11,SECURE,UPD99759,0.12,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,BADA BANGAR_24325,INC-1,11,SECURE,18037886,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,KAMAR_24573,INC-1,11,SECURE,UPD99718,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,FALLEN_24470,INC-1,11,SECURE,UPD99839,0.08,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,KAJROTH_24567,INC-2,11,SECURE,UPD99268,0.08,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,KAJROTH_24567,INC-1,11,SECURE,UPD99806,0.12,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,KHAYERA_24591,INC-2,11,SECURE,18063974,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,KHAYERA_24591,INC-1,11,SECURE,XB411442,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,UPSIDC KOTWAN_24915,INC-1,11,SECURE,10248877,0.06,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,DALOTA_24446,INC-1,11,SECURE,UPP59564,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,DALOTA_24446,INC-2,11,SECURE,16030470,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,DHANOTA_24455,INC-2,11,SECURE,XB472506,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,DHANOTA_24455,INC-1,11,SECURE,XB458932,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,CHOUMUHAN_22207,INC-9,11,SECURE,123,1,InActive
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,CHOUMUHAN_22207,INC-2,11,SECURE,18064091,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,CHOUMUHAN_22207,INC-1,11,SECURE,PNL12959,12,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,SHERGARH_24856,INC-3,11,SECURE,UPD99266,0.12,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,SHERGARH_24856,INC-2,11,SECURE,X1449088,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,SHERGARH_24856,INC-1,11,SECURE,UD017333,0.12,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,CHHATA_22188,INC-3,11,SECURE,123456789,1,InActive
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,CHHATA_22188,INC-2,11,SECURE,UPD99715,0.2,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,CHHATA_22188,INC-1,11,SECURE,18064688,2,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,PAIGAON_24743,INC-2,11,SECURE,16055945,2,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,PAIGAON_24743,INC-1,11,SECURE,X2144543,0.08,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,KOTWAN_24605,INC-3,11,SECURE,X224624,0.12,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,KOTWAN_24605,INC-1,11,SECURE,X0288115,0.12,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,KOTWAN_24605,INC-2,11,SECURE,X0354899,0.12,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,KOSI NAND GAON ROAD_20072,INC-1,11,SECURE,123456,1,InActive
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,KOSI NAND GAON ROAD_20072,T/F 1B - 10 MVA,11,SECURE,UD017263,0.04,InActive
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,KOSI NAND GAON ROAD_20072,INC-2,11,SECURE,UD012987,0.16,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD II KOSI,KOSI NAND GAON ROAD_20072,T/F 1- 10 MVA,11,SECURE,UPD99717,0.12,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,MAHOLI_22804,INC-2,11,LNT,1759718,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,MAHOLI_22804,INC-1,11,LNT,1759715,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,RAHIMPUR_24786,INC-2,11,SECURE,21062488,4,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,RAHIMPUR_24786,INC-1,11,SECURE,UPD99780,0.08,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,OAL_24731,INC-2,11,L&T,X18063980,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,OAL_24731,INC-1,11,L&T,16049125,2,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,MADAURA_24633,INC-2,11,SECURE,X0332247,2,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,MADAURA_24633,INC-1,11,SECURE,X179281,2,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,NAVADA_20140,INC-1,11,SECURE,SS17112065,0.12,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,SITE-B_24873,INC-2,11,L&T,X1449097,2,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,SITE-B_24873,INC-1,11,L&T,X1379291,2,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,FARAH_22241,INC-3,11,SECURE,X0241668,0.03,InActive
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,FARAH_22241,INC-2,11,SECURE,UPD99794,0.12,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,FARAH_22241,INC-1,11,SECURE,UPD99816,0.12,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,BARAULI_24349,INC-2,11,SECURE,15070634,2,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,BARAULI_24349,INC-1,11,SECURE,X1449096,1,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,BALDEO_22089,INC-3,11,SECURE,X2144411,0.02,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,BALDEO_22089,INC-2,11,SECURE,X0232741,0.08,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,BALDEO_22089,INC-1,11,SECURE,UD024100,2,Active
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,AURANGABAD_20142,INC-2,11,L&T,XYZ,1,InActive
DAKSHINANCHAL,MATHURA,EDC I MATHURA,EDD I MATHURA,AURANGABAD_20142,INC-1,11,L&T,13003151,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,UDESSAR_24906,INC-1,11,SECURE,X0728288,0.08,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,PRATHVIPUR_24780,INC-1,11,SECURE,X0729431,0.06,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,PRATAPPUR_24779,INC-9,11,SECURE,123,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,PRATAPPUR_24779,INC-2,11,SECURE,PVV00157,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,PRATAPPUR_24779,INC-1,11,SECURE,XB433730,2,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,PAINDAT_24745,INC-1,11,L & T,X0236905,0.06,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,PADHAM_24739,INC-2,11,SECURE,UD017177,0.06,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,PADHAM_24739,INC-1,11,SECURE,X0004283,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,MUSTAFABAD_24685,INC-2,11,SECURE,XC432990,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,MUSTAFABAD_24685,INC-1,11,SECURE,XD487587,0.06,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,KHAIRGARH_24586,INC-2,11,SECURE,X0354867,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,KHAIRGARH_24586,INC-1,11,SECURE,X0729432,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,SUBSTSTION JASRANA_22342,INC-1,11,SECURE,X0232901,0.08,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,JASRANA RURAL_24549,INC-9,11,SECURE,123,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,JASRANA RURAL_24549,INC-2,11,SECURE,XD487198,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,JASRANA RURAL_24549,INC-1,11,SECURE,XD487202,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,ITOLY_24529,INC-1,11,SECURE,XB434744,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,HATHWANT_24513,INC-2,11,SECURE,XB476397,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,HATHWANT_24513,INC-1,11,SECURE,XD487199,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,FARIHA_22242,INC-2,11,SECURE,XB433742,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,FARIHA_22242,INC-1,11,SECURE,X0232954,0.06,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,EKA_24466,INC-2,11,SECURE,XC409039,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,EKA_24466,INC-1,11,SECURE,UD017176,0.06,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,BHADANA_24374,INC-2,11,SECURE,X0729430,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,BHADANA_24374,INC-1,11,SECURE,X0288090,0.06,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,BANWARA_24346,INC-2,11,SECURE,X0354932,0.06,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD JASRANA,BANWARA_24346,INC-1,11,SECURE,XD487588,0.06,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,NAGLA GIRDHARI_24694,INC-1,11,SECURE,XC432700,2,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,MOHAMMADABAD_20,INC-1,11,SECURE,X0729287,0.06,InActive
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,USAYANI_24917,INC-1,11,LNT,15070347,2,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,TUNDLI_20164,INC-2,11,SECURE,X0729512,0.08,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,TUNDLI_20164,INC-1,11,SECURE,X0729511,0.08,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,HAZRATPUR_24514,INC-9,11,SECURE,123,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,HAZRATPUR_24514,INC-2,11,SECURE,X0729283,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,HAZRATPUR_24514,INC-1,11,SECURE,XC461079,2,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,JATPURA_24550,INC-1,11,SECURE,X0288266,0.06,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,BHIKANPUR BAJHERA_24390,INC-1,11,L&T,17128619,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,GHURKUAN_24491,INC-1,11,SECURE,X0288267,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,TUNDLA RURAL (NAGLA RATI)_24903,INC-2,11,SECURE,X1085497,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,TUNDLA RURAL (NAGLA RATI)_24903,INC-1,11,SECURE,X1085498,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,DHEERPURA_24458,INC-9,11,1,1,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,DHEERPURA_24458,INC-3,11,SECURE,XD487197,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,DHEERPURA_24458,INC-2,11,SECURE,X0729286,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,DHEERPURA_24458,INC-1,11,SECURE,X0729285,0.06,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,RAJAWALI_24790,INC-4,11,SECURE,X0273029,4,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,RAJAWALI_24790,INC-3,11,SECURE,XB476429,2,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,RAJAWALI_24790,INC-2,11,SECURE,XG439724,2,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,RAJAWALI_24790,INC-1,11,SECURE,X0288068,2,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,PACHOKHARA_24738,INC-2,11,SECURE,XC438760,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,PACHOKHARA_24738,INC-1,11,SECURE,UDO24018,4,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,MOHAMMADABAD_20062,INC-4,11,SECURE,UD017182,0.08,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,MOHAMMADABAD_20062,INC-3,11,SECURE,X0727341,0.06,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,MOHAMMADABAD_20062,INC-2,11,SECURE,UD017080,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD TUNDLA,MOHAMMADABAD_20062,INC-1,11,SECURE,X0729287,0.06,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,KABEERPUR_24558,INC-2,11,SECURE,XC422793,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,KABEERPUR_24558,INC-1,11,SECURE,XC422792,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,UMRI_24911,INC-9,11,SECURE,123,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,UMRI_24911,INC-2,11,SECURE,XG484682,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,UMRI_24911,INC-1,11,SECURE,XE471998,0.04,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,UKHAND_24910,INC-9,11,SECURE,123,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,UKHAND_24910,INC-2,11,SECURE,X0729541,0.04,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,UKHAND_24910,INC-1,11,SECURE,X0729540,0.08,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,SIRSAGANJ_22732,INC-2,11,SECURE,X0728793,0.08,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,SIRSAGANJ_22732,INC-1,11,SECURE,X0729542,0.08,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,SIRSAGANJ RURAL (GURUKUL)_24871,INC-2,11,SECURE,X0288130,0.06,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,SIRSAGANJ RURAL (GURUKUL)_24871,INC-1,11,SECURE,8068568,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,SEMRA_24942,INC-2,11,L&T,X0728797,0.06,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,SEMRA_24942,INC-1,11,L & T,X2249829,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,SARAI LUKMAN_24834,INC-2,11,L&T,X0004427,6,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,SARAI LUKMAN_24834,INC-1,11,SECURE,X0728794,0.08,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,SALEMPUR_24939,INC-2,11,SECURE,14078747,2,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,SALEMPUR_24939,INC-1,11,SECURE,X0273089,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,PEGU_24766,INC-2,11,SECURE,X0729539,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,PEGU_24766,INC-1,11,SECURE,X0354869,0.06,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,NASIRPUR_24710,INC-2,11,SECURE,X0729348,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,NASIRPUR_24710,INC-1,11,SECURE,X0729350,0.04,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,NAGLA KHANGAR_24696,INC-2,11,SECURE,X0354935,0.06,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,NAGLA KHANGAR_24696,INC-1,11,SECURE,UDO24004,2,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,NAADI KI MADAIYA_24687,INC-1,11,SECURE,XD458933,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,KARHARA_24578,INC-1,11,SECURE,X0004473,4,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,GARSAN_24486,INC-2,11,SECURE,X0288219,0.06,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,GARSAN_24486,INC-1,11,SECURE,XC434483,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,BAJHERA BUZURG_24334,INC-1,11,SECURE,X0486099,0.04,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,ARAON_24308,INC-2,11,SECURE,UPD99695,0.2,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,ARAON_24308,INC-1,11,SECURE,UPD99696,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,ABBASPUR_24282,INC-2,11,SECURE,X157559,1,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIRSAGANJ,ABBASPUR_24282,INC-1,11,SECURE,X2249831,1,Active
DAKSHINANCHAL,FIROZABAD,EUDC FIROZABAD,EUDD II FIROZABAD,KAKARAU KOTHI_20206,INC-2,11,SECURE,X0289530,1,Active
DAKSHINANCHAL,FIROZABAD,EUDC FIROZABAD,EUDD II FIROZABAD,KAKARAU KOTHI_20206,INC-1,11,SECURE,X0289532,1,Active
DAKSHINANCHAL,FIROZABAD,EUDC FIROZABAD,EUDD II FIROZABAD,S. N. HOSPITAL_20036,INC-3,11,HPL,353319,1,Active
DAKSHINANCHAL,FIROZABAD,EUDC FIROZABAD,EUDD II FIROZABAD,S. N. HOSPITAL_20036,INC-2,11,LNT,14095005,1,Active
DAKSHINANCHAL,FIROZABAD,EUDC FIROZABAD,EUDD II FIROZABAD,S. N. HOSPITAL_20036,INC-1,11,LNT,14095000,1,Active
DAKSHINANCHAL,FIROZABAD,EUDC FIROZABAD,EUDD II FIROZABAD,PURSHOTTAM VIHAR_20034,INC-2,11,LNT,14037077,1,Active
DAKSHINANCHAL,FIROZABAD,EUDC FIROZABAD,EUDD II FIROZABAD,PURSHOTTAM VIHAR_20034,INC-1,11,LNT,14078653,2,Active
DAKSHINANCHAL,FIROZABAD,EUDC FIROZABAD,EUDD II FIROZABAD,ASFABAD_20033,INC-2,11,SECURE,XB400494,2,Active
DAKSHINANCHAL,FIROZABAD,EUDC FIROZABAD,EUDD II FIROZABAD,ASFABAD_20033,INC-1,11,SECURE,XB400493,2,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIKOHABAD,ARMARA JAT_24310,INC-2,11,L&T,14078712,2,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIKOHABAD,ARMARA JAT_24310,INC-1,11,SECURE,X0232926,0.08,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIKOHABAD,RAMLEELA MAIDAN_20154,INC-1,11,L&T,X0729428,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIKOHABAD,RAMLEELA MAIDAN_20154,INC-2,11,SECURE,17128698,3,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIKOHABAD,RUPASPUR_24807,INC-1,11,SECURE,X1251035,0.12,Active
DAKSHINANCHAL,FIROZABAD,EDC FIROZABAD,EDD SHIKOHABAD,RUPASPUR_24807,INC-2,11,L & T,X0729429,0.06,Active
